,Node,Time,Value
521,GENE,90,0.0
522,GENE,91,0.0
523,GENE,92,0.0
524,GENE,93,0.0
525,GENE,94,0.0
526,GENE,95,0.0
527,GENE,96,0.0
528,CASC,73,0.0
529,CASC,74,0.0
530,CASC,75,0.0
531,CASC,76,0.0
532,CASC,77,0.0
533,CASC,78,0.0
534,CASC,79,0.0
535,CASC,80,0.0
536,CASC,81,0.0
537,CASC,82,0.0
538,CASC,83,0.0
539,CASC,84,0.0
540,CASC,85,0.0
541,CASC,86,0.0
542,CASC,87,0.0
543,CASC,88,0.0
544,CASC,89,0.0
545,CASC,90,15.665613263513514
546,CASC,91,0.0
547,CASC,92,0.0
548,CASC,93,0.0
549,CASC,94,0.0
550,CASC,95,0.0
551,CASC,96,0.0
552,LSRE,73,0.0
553,LSRE,74,0.0
554,LSRE,75,0.0
555,LSRE,76,0.0
556,LSRE,77,0.0
557,LSRE,78,0.0
558,LSRE,79,0.0
559,LSRE,80,0.0
560,LSRE,81,0.0
561,LSRE,82,0.0
562,LSRE,83,0.0
563,LSRE,84,0.0
564,LSRE,85,0.0
565,LSRE,86,0.0
566,LSRE,87,0.0
567,LSRE,88,16.329352399999998
568,LSRE,89,16.48043908108108
569,LSRE,90,0.0
570,LSRE,91,0.0
571,LSRE,92,0.0
572,LSRE,93,0.0
573,LSRE,94,0.0
574,LSRE,95,0.0
575,LSRE,96,0.0
576,MUSG,97,0.0
577,MUSG,98,0.0
578,MUSG,99,0.0
579,MUSG,100,0.0
580,MUSG,101,0.0
581,MUSG,102,0.0
582,MUSG,103,0.0
583,MUSG,104,0.1
584,MUSG,105,0.0
585,MUSG,106,0.0
586,MUSG,107,0.0
587,MUSG,108,0.0
588,MUSG,109,0.0
589,MUSG,110,0.0
590,MUSG,111,0.0
591,MUSG,112,0.0
592,MUSG,113,0.0
593,MUSG,114,0.0
594,MUSG,115,0.0
595,MUSG,116,0.0
596,MUSG,117,0.0
597,MUSG,118,0.0
598,MUSG,119,0.0
599,MUSG,120,0.0
600,SNRD,97,0.0
601,SNRD,98,0.0
602,SNRD,99,0.0
603,SNRD,100,0.0
604,SNRD,101,0.0
605,SNRD,102,0.0
606,SNRD,103,0.0
607,SNRD,104,0.0
608,SNRD,105,0.0
609,SNRD,106,0.0
610,SNRD,107,0.0
611,SNRD,108,0.0
612,SNRD,109,0.0
613,SNRD,110,0.0
614,SNRD,111,0.0
615,SNRD,112,0.0
616,SNRD,113,0.0
617,SNRD,114,0.0
618,SNRD,115,0.0
619,SNRD,116,0.0
620,SNRD,117,0.0
621,SNRD,118,0.0
622,SNRD,119,0.0
623,SNRD,120,0.0
624,HARF,97,0.0
625,HARF,98,0.0
626,HARF,99,0.0
627,HARF,100,0.0
628,HARF,101,0.0
629,HARF,102,0.0
630,HARF,103,0.0
631,HARF,104,0.0
632,HARF,105,0.0
633,HARF,106,0.0
634,HARF,107,0.0
635,HARF,108,0.0
636,HARF,109,0.0
637,HARF,110,0.0
638,HARF,111,15.944228032432433
639,HARF,112,0.0
640,HARF,113,0.0
641,HARF,114,0.0
642,HARF,115,0.0
643,HARF,116,0.0
644,HARF,117,0.0
645,HARF,118,0.0
646,HARF,119,0.0
647,HARF,120,0.0
648,GENE,97,0.0
649,GENE,98,0.0
650,GENE,99,0.0
651,GENE,100,0.0
652,GENE,101,0.0
653,GENE,102,0.0
654,GENE,103,0.0
655,GENE,104,0.0
656,GENE,105,12.229237351351351
657,GENE,106,12.557240767567567
658,GENE,107,0.0
659,GENE,108,14.300632994594594
660,GENE,109,0.0
661,GENE,110,0.0
662,GENE,111,0.0
663,GENE,112,16.30369389189189
664,GENE,113,0.0
665,GENE,114,0.0
666,GENE,115,0.0
667,GENE,116,0.0
668,GENE,117,0.0
669,GENE,118,0.0
670,GENE,119,0.0
671,GENE,120,0.0
672,CASC,97,0.0
673,CASC,98,0.0
674,CASC,99,0.0
675,CASC,100,0.0
676,CASC,101,0.0
677,CASC,102,0.0
678,CASC,103,0.0
679,CASC,104,0.0
680,CASC,105,0.0
681,CASC,106,0.0
682,CASC,107,0.0
683,CASC,108,0.0
684,CASC,109,0.0
685,CASC,110,15.529372248648647
686,CASC,111,0.0
687,CASC,112,0.0
688,CASC,113,0.0
689,CASC,114,16.078680972972972
690,CASC,115,0.0
691,CASC,116,0.0
692,CASC,117,0.0
693,CASC,118,0.0
694,CASC,119,0.0
695,CASC,120,0.0
696,LSRE,97,0.0
697,LSRE,98,0.0
698,LSRE,99,0.0
699,LSRE,100,0.0
700,LSRE,101,0.0
701,LSRE,102,0.0
702,LSRE,103,0.0
703,LSRE,104,0.0
704,LSRE,105,0.0
705,LSRE,106,0.0
706,LSRE,107,13.418588464864865
707,LSRE,108,0.0
708,LSRE,109,15.123430064864863
709,LSRE,110,0.0
710,LSRE,111,0.0
711,LSRE,112,0.0
712,LSRE,113,16.245620627027026
713,LSRE,114,0.0
714,LSRE,115,0.0
715,LSRE,116,0.0
716,LSRE,117,0.0
717,LSRE,118,0.0
718,LSRE,119,0.0
719,LSRE,120,0.0
720,MUSG,121,0.0
721,MUSG,122,0.0
722,MUSG,123,0.0
723,MUSG,124,0.0
724,MUSG,125,0.0
725,MUSG,126,0.0
726,MUSG,127,0.0
727,MUSG,128,0.0
728,MUSG,129,0.0
729,MUSG,130,0.0
730,MUSG,131,0.0
731,MUSG,132,14.204197978378378
732,MUSG,133,14.992522032432431
733,MUSG,134,0.0
734,MUSG,135,0.0
735,MUSG,136,0.0
736,MUSG,137,16.44325032432432
737,MUSG,138,0.0
738,MUSG,139,0.0
739,MUSG,140,0.0
740,MUSG,141,0.0
741,MUSG,142,0.0
742,MUSG,143,0.0
743,MUSG,144,0.0
744,SNRD,121,0.0
745,SNRD,122,0.0
746,SNRD,123,0.0
747,SNRD,124,0.0
748,SNRD,125,0.0
749,SNRD,126,0.0
750,SNRD,127,0.0
751,SNRD,128,0.0
752,SNRD,129,0.0
753,SNRD,130,0.0
754,SNRD,131,0.0
755,SNRD,132,0.0
756,SNRD,133,0.0
757,SNRD,134,0.0
758,SNRD,135,0.0
759,SNRD,136,0.0
760,SNRD,137,0.0
761,SNRD,138,0.0
762,SNRD,139,0.0
763,SNRD,140,0.0
764,SNRD,141,0.0
765,SNRD,142,0.0
766,SNRD,143,0.0
767,SNRD,144,0.0
768,HARF,121,0.0
769,HARF,122,0.0
770,HARF,123,0.0
771,HARF,124,0.0
772,HARF,125,0.0
773,HARF,126,0.0
774,HARF,127,0.0
775,HARF,128,0.0
776,HARF,129,0.0
777,HARF,130,0.0
778,HARF,131,13.329607589189187
779,HARF,132,0.0
780,HARF,133,0.0
781,HARF,134,15.636383416216216
782,HARF,135,0.0
783,HARF,136,0.0
784,HARF,137,0.0
785,HARF,138,0.0
786,HARF,139,0.0
787,HARF,140,0.0
788,HARF,141,0.0
789,HARF,142,0.0
790,HARF,143,0.0
791,HARF,144,0.0
792,GENE,121,0.0
793,GENE,122,0.0
794,GENE,123,0.0
795,GENE,124,0.0
796,GENE,125,0.0
797,GENE,126,0.0
798,GENE,127,0.0
799,GENE,128,0.0
800,GENE,129,12.660311945945946
801,GENE,130,0.0
802,GENE,131,0.0
803,GENE,132,0.0
804,GENE,133,0.0
805,GENE,134,0.0
806,GENE,135,16.222337275675674
807,GENE,136,0.0
808,GENE,137,0.0
809,GENE,138,0.0
810,GENE,139,0.0
811,GENE,140,0.0
812,GENE,141,0.0
813,GENE,142,0.0
814,GENE,143,0.0
815,GENE,144,0.0
816,CASC,121,0.0
817,CASC,122,0.0
818,CASC,123,0.0
819,CASC,124,0.0
820,CASC,125,0.0
821,CASC,126,0.0
822,CASC,127,0.0
823,CASC,128,0.0
824,CASC,129,0.0
825,CASC,130,0.0
826,CASC,131,0.0
827,CASC,132,0.0
828,CASC,133,0.0
829,CASC,134,0.0
830,CASC,135,0.0
831,CASC,136,0.0
832,CASC,137,0.0
833,CASC,138,16.417236486486484
834,CASC,139,0.0
835,CASC,140,0.0
836,CASC,141,0.0
837,CASC,142,0.0
838,CASC,143,0.0
839,CASC,144,0.0
840,LSRE,121,0.0
841,LSRE,122,0.0
842,LSRE,123,0.0
843,LSRE,124,0.0
844,LSRE,125,0.0
845,LSRE,126,0.0
846,LSRE,127,0.0
847,LSRE,128,0.0
848,LSRE,129,0.0
849,LSRE,130,12.902447210810811
850,LSRE,131,0.0
851,LSRE,132,0.0
852,LSRE,133,0.0
853,LSRE,134,0.0
854,LSRE,135,0.0
855,LSRE,136,16.42864523243243
856,LSRE,137,0.0
857,LSRE,138,0.0
858,LSRE,139,0.0
859,LSRE,140,0.0
860,LSRE,141,0.0
861,LSRE,142,0.0
862,LSRE,143,0.0
863,LSRE,144,0.0
864,MUSG,145,0.0
865,MUSG,146,0.0
866,MUSG,147,0.0
867,MUSG,148,0.0
868,MUSG,149,0.0
869,MUSG,150,0.0
870,MUSG,151,0.0
871,MUSG,152,0.2
872,MUSG,153,0.0
873,MUSG,154,0.0
874,MUSG,155,0.0
875,MUSG,156,0.0
876,MUSG,157,0.0
877,MUSG,158,0.0
878,MUSG,159,0.0
879,MUSG,160,14.375202097297297
880,MUSG,161,0.0
881,MUSG,162,0.0
882,MUSG,163,0.0
883,MUSG,164,0.0
884,MUSG,165,0.0
885,MUSG,166,0.0
886,MUSG,167,0.0
887,MUSG,168,0.0
888,SNRD,145,0.0
889,SNRD,146,0.0
890,SNRD,147,0.0
891,SNRD,148,0.0
892,SNRD,149,0.0
893,SNRD,150,0.0
894,SNRD,151,0.0
895,SNRD,152,0.0
896,SNRD,153,0.0
897,SNRD,154,0.0
898,SNRD,155,0.0
899,SNRD,156,0.0
900,SNRD,157,0.0
901,SNRD,158,0.0
902,SNRD,159,0.0
903,SNRD,160,0.0
904,SNRD,161,0.0
905,SNRD,162,0.0
906,SNRD,163,0.0
907,SNRD,164,0.0
908,SNRD,165,0.0
909,SNRD,166,0.0
910,SNRD,167,0.0
911,SNRD,168,0.0
912,HARF,145,0.0
913,HARF,146,0.0
914,HARF,147,0.0
915,HARF,148,0.0
916,HARF,149,0.0
917,HARF,150,0.0
918,HARF,151,0.0
919,HARF,152,0.0
920,HARF,153,0.0
921,HARF,154,12.698336075675675
922,HARF,155,0.0
923,HARF,156,13.337872216216216
924,HARF,157,0.0
925,HARF,158,0.0
926,HARF,159,0.0
927,HARF,160,0.0
928,HARF,161,0.0
929,HARF,162,0.0
930,HARF,163,0.0
931,HARF,164,0.0
932,HARF,165,0.0
933,HARF,166,0.0
934,HARF,167,0.0
935,HARF,168,0.0
936,GENE,145,0.0
937,GENE,146,0.0
938,GENE,147,0.0
939,GENE,148,0.0
940,GENE,149,0.0
941,GENE,150,0.0
942,GENE,151,0.0
943,GENE,152,0.0
944,GENE,153,0.0
945,GENE,154,0.0
946,GENE,155,0.0
947,GENE,156,0.0
948,GENE,157,0.0
949,GENE,158,0.0
950,GENE,159,14.208597978378378
951,GENE,160,0.0
952,GENE,161,0.0
953,GENE,162,0.0
954,GENE,163,0.0
955,GENE,164,0.0
956,GENE,165,0.0
957,GENE,166,0.0
958,GENE,167,0.0
959,GENE,168,0.0
960,CASC,145,0.0
961,CASC,146,0.0
962,CASC,147,0.0
963,CASC,148,0.0
964,CASC,149,0.0
965,CASC,150,0.0
966,CASC,151,0.0
967,CASC,152,0.0
968,CASC,153,0.0
969,CASC,154,0.0
970,CASC,155,0.0
971,CASC,156,0.0
972,CASC,157,13.844454248648649
973,CASC,158,14.036963578378378
974,CASC,159,0.0
975,CASC,160,0.0
976,CASC,161,14.51164747027027
977,CASC,162,14.539267545945945
978,CASC,163,0.0
979,CASC,164,0.0
980,CASC,165,0.0
981,CASC,166,0.0
982,CASC,167,0.0
983,CASC,168,0.0
984,LSRE,145,0.0
985,LSRE,146,0.0
986,LSRE,147,0.0
987,LSRE,148,0.0
988,LSRE,149,0.0
989,LSRE,150,0.0
990,LSRE,151,0.0
991,LSRE,152,0.0
992,LSRE,153,12.577952345945945
993,LSRE,154,0.0
994,LSRE,155,12.814248713513512
995,LSRE,156,0.0
996,LSRE,157,0.0
997,LSRE,158,0.0
998,LSRE,159,0.0
999,LSRE,160,0.0
1000,LSRE,161,0.0
1001,LSRE,162,0.0
1002,LSRE,163,0.0
1003,LSRE,164,0.0
1004,LSRE,165,0.0
1005,LSRE,166,0.0
1006,LSRE,167,0.0
1007,LSRE,168,0.0
1008,MUSG,169,0.0
1009,MUSG,170,0.0
1010,MUSG,171,0.0
1011,MUSG,172,0.0
1012,MUSG,173,0.0
1013,MUSG,174,0.0
1014,MUSG,175,0.0
1015,MUSG,176,0.15
1016,MUSG,177,0.0
1017,MUSG,178,0.0
1018,MUSG,179,0.0
1019,MUSG,180,0.0
1020,MUSG,181,0.0
1021,MUSG,182,0.0
1022,MUSG,183,14.071993524324323
1023,MUSG,184,0.0
1024,MUSG,185,14.378600735135134
1025,MUSG,186,0.0
1026,MUSG,187,0.0
1027,MUSG,188,0.0
1028,MUSG,189,0.0
1029,MUSG,190,0.0
1030,MUSG,191,0.0
1031,MUSG,192,0.0
1032,SNRD,169,0.0
1033,SNRD,170,0.0
1034,SNRD,171,0.0
1035,SNRD,172,0.0
1036,SNRD,173,0.0
1037,SNRD,174,0.0
1038,SNRD,175,0.0
1039,SNRD,176,0.0
1040,SNRD,177,0.0
1041,SNRD,178,0.0
1042,SNRD,179,0.0
1043,SNRD,180,0.0
1044,SNRD,181,0.0
1045,SNRD,182,0.0
1046,SNRD,183,0.0
1047,SNRD,184,0.0
1048,SNRD,185,0.0
1049,SNRD,186,0.0
1050,SNRD,187,0.0
1051,SNRD,188,0.0
1052,SNRD,189,0.0
1053,SNRD,190,0.0
1054,SNRD,191,0.0
1055,SNRD,192,0.0
1056,HARF,169,0.0
1057,HARF,170,0.0
1058,HARF,171,0.0
1059,HARF,172,0.0
1060,HARF,173,0.0
1061,HARF,174,0.0
1062,HARF,175,0.0
1063,HARF,176,0.0
1064,HARF,177,0.0
1065,HARF,178,0.0
1066,HARF,179,0.0
1067,HARF,180,13.513211751351351
1068,HARF,181,0.0
1069,HARF,182,0.0
1070,HARF,183,0.0
1071,HARF,184,0.0
1072,HARF,185,0.0
1073,HARF,186,0.0
1074,HARF,187,0.0
1075,HARF,188,0.0
1076,HARF,189,0.0
1077,HARF,190,0.0
1078,HARF,191,0.0
1079,HARF,192,0.0
1080,GENE,169,0.0
1081,GENE,170,0.0
1082,GENE,171,0.0
1083,GENE,172,0.0
1084,GENE,173,0.0
1085,GENE,174,0.0
1086,GENE,175,0.0
