,Node,Time,Value
794,GENE,75,-277500.0
795,GENE,76,-277500.0
796,GENE,77,-277500.0
797,GENE,78,-277500.0
798,GENE,79,-277500.0
799,GENE,80,-277500.0
800,GENE,81,1151976.194
801,GENE,82,0.0
802,GENE,83,0.0
803,GENE,84,0.0
804,GENE,85,1392345.236
805,GENE,86,1446633.538
806,GENE,87,1481797.803
807,GENE,88,0.0
808,GENE,89,0.0
809,GENE,90,0.0
810,GENE,91,-277500.0
811,GENE,92,-277500.0
812,GENE,93,-277500.0
813,GENE,94,-277500.0
814,GENE,95,-277500.0
815,GENE,96,-277500.0
816,CASC,73,-277500.0
817,CASC,74,-277500.0
818,CASC,75,-277500.0
819,CASC,76,-277500.0
820,CASC,77,-277500.0
821,CASC,78,-277500.0
822,CASC,79,-277500.0
823,CASC,80,-277500.0
824,CASC,81,0.0
825,CASC,82,0.0
826,CASC,83,0.0
827,CASC,84,0.0
828,CASC,85,0.0
829,CASC,86,0.0
830,CASC,87,0.0
831,CASC,88,0.0
832,CASC,89,0.0
833,CASC,90,1449069.226875
834,CASC,91,-277500.0
835,CASC,92,-277500.0
836,CASC,93,-277500.0
837,CASC,94,-277500.0
838,CASC,95,-277500.0
839,CASC,96,-277500.0
840,LSRE,73,-277500.0
841,LSRE,74,-277500.0
842,LSRE,75,-277500.0
843,LSRE,76,-277500.0
844,LSRE,77,-277500.0
845,LSRE,78,-277500.0
846,LSRE,79,-277500.0
847,LSRE,80,-277500.0
848,LSRE,81,0.0
849,LSRE,82,0.0
850,LSRE,83,0.0
851,LSRE,84,0.0
852,LSRE,85,0.0
853,LSRE,86,0.0
854,LSRE,87,0.0
855,LSRE,88,1510465.0969999998
856,LSRE,89,1524440.615
857,LSRE,90,0.0
858,LSRE,91,-277500.0
859,LSRE,92,-277500.0
860,LSRE,93,-277500.0
861,LSRE,94,-277500.0
862,LSRE,95,-277500.0
863,LSRE,96,-277500.0
864,BEBE,97,-211071.9690625
865,BEBE,98,-211112.1649375
866,BEBE,99,-211076.40212500002
867,BEBE,100,-211170.32893750002
868,BEBE,101,-211114.761875
869,BEBE,102,-211045.840125
870,BEBE,103,-211062.29818749998
871,BEBE,104,-210991.37843749998
872,BEBE,105,0.0
873,BEBE,106,0.0
874,BEBE,107,0.0
875,BEBE,108,0.0
876,BEBE,109,0.0
877,BEBE,110,0.0
878,BEBE,111,0.0
879,BEBE,112,0.0
880,BEBE,113,0.0
881,BEBE,114,0.0
882,BEBE,115,-211085.82787500002
883,BEBE,116,-211057.6385
884,BEBE,117,-211059.4515
885,BEBE,118,-211033.001125
886,BEBE,119,-211033.047375
887,BEBE,120,-211141.52212500002
888,CORN1,97,-277500.0
889,CORN1,98,-277500.0
890,CORN1,99,-277500.0
891,CORN1,100,-277500.0
892,CORN1,101,-277500.0
893,CORN1,102,-277500.0
894,CORN1,103,-277500.0
895,CORN1,104,-277500.0
896,CORN1,105,0.0
897,CORN1,106,0.0
898,CORN1,107,0.0
899,CORN1,108,0.0
900,CORN1,109,0.0
901,CORN1,110,0.0
902,CORN1,111,0.0
903,CORN1,112,0.0
904,CORN1,113,0.0
905,CORN1,114,0.0
906,CORN1,115,-277500.0
907,CORN1,116,-277500.0
908,CORN1,117,-277500.0
909,CORN1,118,-277500.0
910,CORN1,119,-277500.0
911,CORN1,120,-277500.0
912,CORN2,97,0.0
913,CORN2,98,0.0
914,CORN2,99,0.0
915,CORN2,100,0.0
916,CORN2,101,0.0
917,CORN2,102,0.0
918,CORN2,103,0.0
919,CORN2,104,0.0
920,CORN2,105,0.0
921,CORN2,106,0.0
922,CORN2,107,0.0
923,CORN2,108,0.0
924,CORN2,109,0.0
925,CORN2,110,0.0
926,CORN2,111,0.0
927,CORN2,112,0.0
928,CORN2,113,0.0
929,CORN2,114,0.0
930,CORN2,115,0.0
931,CORN2,116,0.0
932,CORN2,117,0.0
933,CORN2,118,0.0
934,CORN2,119,0.0
935,CORN2,120,0.0
936,MUSG,97,-277500.0
937,MUSG,98,-277500.0
938,MUSG,99,-277500.0
939,MUSG,100,-277500.0
940,MUSG,101,-277500.0
941,MUSG,102,-277500.0
942,MUSG,103,-277500.0
943,MUSG,104,-268250.0
944,MUSG,105,0.0
945,MUSG,106,0.0
946,MUSG,107,0.0
947,MUSG,108,0.0
948,MUSG,109,0.0
949,MUSG,110,0.0
950,MUSG,111,0.0
951,MUSG,112,0.0
952,MUSG,113,0.0
953,MUSG,114,0.0
954,MUSG,115,-277500.0
955,MUSG,116,-277500.0
956,MUSG,117,-277500.0
957,MUSG,118,-277500.0
958,MUSG,119,-277500.0
959,MUSG,120,-277500.0
960,SNRD,97,-277500.0
961,SNRD,98,-277500.0
962,SNRD,99,-277500.0
963,SNRD,100,-277500.0
964,SNRD,101,-277500.0
965,SNRD,102,-277500.0
966,SNRD,103,-277500.0
967,SNRD,104,-277500.0
968,SNRD,105,0.0
969,SNRD,106,0.0
970,SNRD,107,0.0
971,SNRD,108,0.0
972,SNRD,109,0.0
973,SNRD,110,0.0
974,SNRD,111,0.0
975,SNRD,112,0.0
976,SNRD,113,0.0
977,SNRD,114,0.0
978,SNRD,115,-277500.0
979,SNRD,116,-277500.0
980,SNRD,117,-277500.0
981,SNRD,118,-277500.0
982,SNRD,119,-277500.0
983,SNRD,120,-277500.0
984,HARF,97,-277500.0
985,HARF,98,-277500.0
986,HARF,99,-277500.0
987,HARF,100,-277500.0
988,HARF,101,-277500.0
989,HARF,102,-277500.0
990,HARF,103,-277500.0
991,HARF,104,-277500.0
992,HARF,105,0.0
993,HARF,106,0.0
994,HARF,107,0.0
995,HARF,108,0.0
