Year,Month,Day,Hour,CORN1,CORN2
2023,3,28,2,14.81724911,0
2023,3,28,3,14.0794461,0
2023,3,28,4,13.67419127,0
2023,3,28,5,13.31090286,0
2023,3,28,6,13.11145462,0
2023,3,28,7,12.97538175,0
2023,3,28,8,13.0327714,0
2023,3,28,9,14.2030276,0
2023,3,28,10,15.22620523,0
2023,3,28,11,16.31663939,0
2023,3,28,12,17.25307603,0
2023,3,28,13,17.83670063,0
2023,3,28,14,18.2141358,0
2023,3,28,15,18.4942409,0
2023,3,28,16,18.32611835,0
2023,3,28,17,18.3034735,0
2023,3,28,18,18.5620507,0
2023,3,28,19,18.09710133,0
2023,3,28,20,18.26030558,0
2023,3,28,21,17.95283199,0
2023,3,28,22,17.64688357,0
2023,3,28,23,17.06587739,0
2023,3,29,0,16.49769727,0
2023,3,29,1,15.92394872,0
2023,3,29,2,14.85577327,0
2023,3,29,3,13.93060223,0
2023,3,29,4,13.64544863,0
2023,3,29,5,13.46164248,0
2023,3,29,6,13.29327696,0
2023,3,29,7,13.15407031,0
2023,3,29,8,13.18205895,0
2023,3,29,9,14.06779513,0
2023,3,29,10,15.1313747,0
2023,3,29,11,15.91359202,0
2023,3,29,12,16.8732316,0
2023,3,29,13,17.6471801,0
2023,3,29,14,17.67467,0
2023,3,29,15,17.88157065,0
2023,3,29,16,17.79686953,0
2023,3,29,17,18.02579643,0
2023,3,29,18,18.06997358,0
2023,3,29,19,18.35647775,0
2023,3,29,20,18.32961143,0
2023,3,29,21,17.6239482,0
2023,3,29,22,17.0869373,0
2023,3,29,23,16.67109835,0
2023,3,30,0,16.20585812,0
2023,3,30,1,15.72954819,0
2023,3,30,2,15.09044474,0
2023,3,30,3,14.19022362,0
2023,3,30,4,13.68624335,0
2023,3,30,5,13.4500956,0
2023,3,30,6,13.14716796,0
2023,3,30,7,13.03200486,0
2023,3,30,8,13.37159651,0
2023,3,30,9,14.06753993,0
2023,3,30,10,15.11136519,0
2023,3,30,11,15.91918679,0
2023,3,30,12,17.15342508,0
2023,3,30,13,18.03408963,0
2023,3,30,14,18.3488407,0
2023,3,30,15,18.24889098,0
2023,3,30,16,18.1307818,0
2023,3,30,17,18.19628838,0
2023,3,30,18,18.02471738,0
2023,3,30,19,17.76019178,0
2023,3,30,20,17.65018015,0
2023,3,30,21,17.55040367,0
2023,3,30,22,17.6454447,0
2023,3,30,23,16.87378483,0
2023,3,31,0,16.3327031,0
2023,3,31,1,15.76262328,0
2023,3,31,2,15.14534014,0
2023,3,31,3,14.05965585,0
2023,3,31,4,13.55619438,0
2023,3,31,5,13.4608472,0
2023,3,31,6,13.28744043,0
2023,3,31,7,13.10190887,0
2023,3,31,8,13.1604183,0
2023,3,31,9,13.97346358,0
2023,3,31,10,14.97934193,0
2023,3,31,11,15.6077204,0
2023,3,31,12,16.51271741,0
2023,3,31,13,17.21539758,0
2023,3,31,14,17.79087123,0
2023,3,31,15,17.89339815,0
2023,3,31,16,18.0345605,0
2023,3,31,17,18.00146309,0
2023,3,31,18,18.15724925,0
2023,3,31,19,18.12497275,0
2023,3,31,20,17.70497149,0
2023,3,31,21,17.016541,0
2023,3,31,22,16.19902333,0
2023,3,31,23,15.5587686,0
2023,4,1,0,14.95696198,0
2023,4,1,1,14.31220999,0
2023,4,1,2,13.82266498,0
2023,4,1,3,13.28292098,0
2023,4,1,4,12.9218301,0
2023,4,1,5,12.64332521,0
2023,4,1,6,12.44707458,0
2023,4,1,7,12.42045725,0
2023,4,1,8,12.63222748,0
2023,4,1,9,12.83066456,0
2023,4,1,10,13.231911,0
2023,4,1,11,13.72482442,0
2023,4,1,12,13.90768801,0
2023,4,1,13,14.87752361,0
2023,4,1,14,14.56018553,0
2023,4,1,15,14.53257422,0
2023,4,1,16,14.61071352,0
2023,4,1,17,14.45384951,0
2023,4,1,18,14.11264851,0
2023,4,1,19,14.33175787,0
2023,4,1,20,14.64334896,0
2023,4,1,21,14.59829516,0
2023,4,1,22,14.37074906,0
2023,4,1,23,14.05316617,0
2023,4,2,0,13.85556857,0
2023,4,2,1,13.7108117,0
2023,4,2,2,13.3543784,0
2023,4,2,3,12.95058532,0
2023,4,2,4,12.80956634,0
2023,4,2,5,12.64082007,0
2023,4,2,6,12.70341924,0
2023,4,2,7,12.83318388,0
2023,4,2,8,12.84284134,0
2023,4,2,9,13.06938651,0
2023,4,2,10,13.25331719,0
2023,4,2,11,13.80641165,0
2023,4,2,12,14.28649412,0
2023,4,2,13,14.17628679,0
2023,4,2,14,14.17757541,0
2023,4,2,15,13.89832254,0
2023,4,2,16,14.17285243,0
2023,4,2,17,14.15256606,0
2023,4,2,18,14.2071887,0
2023,4,2,19,14.04384192,0
2023,4,2,20,14.01564319,0
2023,4,2,21,14.27286541,0
2023,4,2,22,14.37554029,0
2023,4,2,23,14.19134592,0
2023,4,3,0,14.04881847,0
2023,4,3,1,13.75475255,0
2023,4,3,2,13.40870309,0
2023,4,3,3,13.00889934,0
2023,4,3,4,12.84885443,0
2023,4,3,5,12.67697141,0
2023,4,3,6,12.70357826,0
2023,4,3,7,12.82690177,0
2023,4,3,8,12.93393494,0
2023,4,3,9,13.62344276,0
2023,4,3,10,14.61028458,0
2023,4,3,11,15.05092358,0
2023,4,3,12,16.03094893,0
2023,4,3,13,16.30060398,0
2023,4,3,14,16.42972618,0
2023,4,3,15,16.10595758,0
2023,4,3,16,16.08316473,0
2023,4,3,17,16.06548435,0
2023,4,3,18,15.68087528,0
2023,4,3,19,15.52915153,0
2023,4,3,20,15.5190599,0
2023,4,3,21,15.17853635,0
2023,4,3,22,14.66221548,0
2023,4,3,23,14.25086992,0
2023,4,4,0,14.13149864,0
2023,4,4,1,13.63497062,0
2023,4,4,2,13.10063275,0
2023,4,4,3,12.54078902,0
2023,4,4,4,12.2569764,0
2023,4,4,5,12.42404224,0
2023,4,4,6,12.35900609,0
2023,4,4,7,12.33976975,0
2023,4,4,8,12.44539158,0
2023,4,4,9,13.12612708,0
2023,4,4,10,14.42605767,0
2023,4,4,11,15.02959715,0
2023,4,4,12,15.77610358,0
2023,4,4,13,16.46405505,0
2023,4,4,14,16.56664483,0
2023,4,4,15,16.53736498,0
2023,4,4,16,16.5009126,0
2023,4,4,17,16.19947755,0
2023,4,4,18,16.03181813,0
2023,4,4,19,16.69812495,0
2023,4,4,20,16.22403205,0
2023,4,4,21,15.46681895,0
2023,4,4,22,15.02521075,0
2023,4,4,23,14.45232925,0
2023,4,5,0,14.15938114,0
2023,4,5,1,13.84460589,0
2023,4,5,2,13.3073166,0
2023,4,5,3,12.83428836,0
2023,4,5,4,12.6466177,0
2023,4,5,5,12.36166038,0
2023,4,5,6,12.42667514,0
2023,4,5,7,12.45960567,0
2023,4,5,8,12.52018673,0
2023,4,5,9,13.33429406,0
2023,4,5,10,14.16948072,0
2023,4,5,11,14.89683568,0
2023,4,5,12,15.76937095,0
2023,4,5,13,16.34909548,0
2023,4,5,14,16.7726993,0
2023,4,5,15,16.43689798,0
2023,4,5,16,15.96410323,0
2023,4,5,17,16.10239995,0
2023,4,5,18,16.35128228,0
2023,4,5,19,16.70309,0
2023,4,5,20,16.34159915,0
2023,4,5,21,15.7464843,0
2023,4,5,22,14.87510998,0
2023,4,5,23,14.65974137,0
2023,4,6,0,14.31153092,0
2023,4,6,1,13.88586443,0
2023,4,6,2,13.24514305,0
2023,4,6,3,12.76163942,0
2023,4,6,4,12.4498109,0
2023,4,6,5,12.26898677,0
2023,4,6,6,12.19641801,0
2023,4,6,7,12.22849736,0
2023,4,6,8,12.37656712,0
2023,4,6,9,13.00313987,0
2023,4,6,10,14.19142447,0
2023,4,6,11,14.8209119,0
2023,4,6,12,15.56431705,0
2023,4,6,13,16.25798233,0
2023,4,6,14,16.71033245,0
2023,4,6,15,16.8216802,0
2023,4,6,16,16.92458938,0
2023,4,6,17,17.13738088,0
2023,4,6,18,16.83293655,0
2023,4,6,19,16.75319863,0
2023,4,6,20,16.22464195,0
2023,4,6,21,15.3439589,0
2023,4,6,22,14.86102898,0
2023,4,6,23,14.42279683,0
2023,4,7,0,14.09769123,0
2023,4,7,1,13.64282417,0
2023,4,7,2,13.08872589,0
2023,4,7,3,12.67118887,0
2023,4,7,4,12.37725108,0
2023,4,7,5,12.32085979,0
2023,4,7,6,12.3632537,0
2023,4,7,7,12.34322149,0
2023,4,7,8,12.52329806,0
2023,4,7,9,13.20415791,0
2023,4,7,10,14.26579179,0
2023,4,7,11,14.58988213,0
2023,4,7,12,15.41326745,0
2023,4,7,13,16.0620695,0
2023,4,7,14,16.18250568,0
2023,4,7,15,16.2778407,0
2023,4,7,16,16.10187995,0
2023,4,7,17,15.8542927,0
2023,4,7,18,15.63461885,0
2023,4,7,19,15.63100683,0
2023,4,7,20,15.99482368,0
2023,4,7,21,15.3552646,0
2023,4,7,22,14.51331903,0
2023,4,7,23,14.15819215,0
2023,4,8,0,14.03234116,0
2023,4,8,1,13.81483116,0
2023,4,8,2,13.2550958,0
2023,4,8,3,12.67125964,0
2023,4,8,4,12.48594412,0
2023,4,8,5,12.44112309,0
2023,4,8,6,12.27648267,0
2023,4,8,7,12.35571042,0
2023,4,8,8,12.37179737,0
2023,4,8,9,12.52596184,0
2023,4,8,10,13.19702896,0
2023,4,8,11,13.68020712,0
2023,4,8,12,13.94610928,0
2023,4,8,13,13.91059453,0
2023,4,8,14,13.88100548,0
2023,4,8,15,14.09838802,0
2023,4,8,16,14.07863683,0
2023,4,8,17,14.19498107,0
2023,4,8,18,14.09734379,0
2023,4,8,19,14.08605158,0
2023,4,8,20,14.00032353,0
2023,4,8,21,14.11172911,0
2023,4,8,22,14.1095117,0
2023,4,8,23,13.81934254,0
2023,4,9,0,13.67960148,0
2023,4,9,1,13.65883441,0
2023,4,9,2,13.26302744,0
2023,4,9,3,12.80161463,0
2023,4,9,4,12.46782548,0
2023,4,9,5,12.45982488,0
2023,4,9,6,12.50511919,0
2023,4,9,7,12.49119539,0
2023,4,9,8,12.53748901,0
2023,4,9,9,12.56998388,0
2023,4,9,10,13.20461044,0
2023,4,9,11,13.64357652,0
2023,4,9,12,13.94247133,0
2023,4,9,13,13.89645149,0
2023,4,9,14,13.81664885,0
2023,4,9,15,13.82214876,0
2023,4,9,16,14.04956782,0
2023,4,9,17,14.21253408,0
2023,4,9,18,14.21044978,0
2023,4,9,19,14.1997887,0
2023,4,9,20,14.29866795,0
2023,4,9,21,14.53612988,0
2023,4,9,22,14.75445335,0
2023,4,9,23,14.3805682,0
2023,4,10,0,14.32772152,0
2023,4,10,1,14.26595551,0
2023,4,10,2,13.78546195,0
2023,4,10,3,13.15845318,0
2023,4,10,4,12.8496532,0
2023,4,10,5,12.64557703,0
2023,4,10,6,12.69248176,0
2023,4,10,7,12.55009231,0
2023,4,10,8,12.74631873,0
2023,4,10,9,13.32282644,0
2023,4,10,10,14.26247014,0
2023,4,10,11,15.37025858,0
2023,4,10,12,16.48935863,0
2023,4,10,13,17.11381118,0
2023,4,10,14,17.2917128,0
2023,4,10,15,17.42414758,0
2023,4,10,16,17.35870068,0
2023,4,10,17,17.35289115,0
2023,4,10,18,17.18702943,0
2023,4,10,19,17.34574215,0
2023,4,10,20,17.3500498,0
2023,4,10,21,17.07295258,0
2023,4,10,22,16.85536123,0
2023,4,10,23,16.21995115,0
2023,4,11,0,15.88283049,0
2023,4,11,1,15.39281981,0
2023,4,11,2,14.54541225,0
2023,4,11,3,13.88117664,0
2023,4,11,4,13.50535899,0
2023,4,11,5,13.23486112,0
2023,4,11,6,13.1338225,0
2023,4,11,7,13.06471434,0
2023,4,11,8,13.12321077,0
2023,4,11,9,14.05167469,0
2023,4,11,10,15.13639586,0
2023,4,11,11,15.90412001,0
2023,4,11,12,16.97645025,0
2023,4,11,13,17.44721118,0
2023,4,11,14,17.35461663,0
2023,4,11,15,17.40699608,0
2023,4,11,16,17.57243243,0
2023,4,11,17,17.7597754,0
2023,4,11,18,17.55843428,0
2023,4,11,19,17.4131355,0
2023,4,11,20,17.39246223,0
2023,4,11,21,16.99048713,0
2023,4,11,22,16.4833983,0
2023,4,11,23,15.91899773,0
2023,4,12,0,15.51731432,0
2023,4,12,1,15.02151072,0
2023,4,12,2,14.26900729,0
2023,4,12,3,13.36380208,0
2023,4,12,4,12.72798624,0
2023,4,12,5,12.48872961,0
2023,4,12,6,12.23107695,0
2023,4,12,7,12.266587,0
2023,4,12,8,12.31479095,0
2023,4,12,9,13.02518889,0
2023,4,12,10,14.1354023,0
2023,4,12,11,14.87032,0
2023,4,12,12,16.17313843,0
2023,4,12,13,16.89088764,0
2023,4,12,14,17.1143874,0
2023,4,12,15,17.37525018,0
2023,4,12,16,17.37235173,0
2023,4,12,17,17.6267246,0
2023,4,12,18,17.56842878,0
2023,4,12,19,17.54941008,0
2023,4,12,20,17.28439335,0
2023,4,12,21,17.06292405,0
2023,4,12,22,16.64679313,0
2023,4,12,23,15.98566855,0
2023,4,13,0,15.72448249,0
2023,4,13,1,15.37554531,0
2023,4,13,2,14.50414378,0
2023,4,13,3,13.36246236,0
2023,4,13,4,12.9756946,0
2023,4,13,5,12.68728407,0
2023,4,13,6,12.50750746,0
2023,4,13,7,12.44030595,0
2023,4,13,8,12.4204131,0
2023,4,13,9,13.12971317,0
2023,4,13,10,14.26790163,0
2023,4,13,11,15.1304704,0
2023,4,13,12,16.16448263,0
2023,4,13,13,17.0776645,0
2023,4,13,14,17.23169055,0
2023,4,13,15,17.4620374,0
2023,4,13,16,17.54941455,0
2023,4,13,17,17.76909625,0
2023,4,13,18,17.63517498,0
2023,4,13,19,17.52349968,0
2023,4,13,20,17.49330418,0
2023,4,13,21,17.42541848,0
2023,4,13,22,17.2891635,0
2023,4,13,23,16.66151043,0
2023,4,14,0,16.01865021,0
2023,4,14,1,15.31105124,0
2023,4,14,2,14.47200629,0
2023,4,14,3,13.38260256,0
2023,4,14,4,13.04620178,0
2023,4,14,5,12.68947334,0
2023,4,14,6,12.5709725,0
2023,4,14,7,12.42295123,0
2023,4,14,8,12.49812582,0
2023,4,14,9,13.12276038,0
2023,4,14,10,14.15291635,0
2023,4,14,11,15.13130605,0
2023,4,14,12,16.16210595,0
2023,4,14,13,16.65178103,0
2023,4,14,14,16.8168017,0
2023,4,14,15,17.0695129,0
2023,4,14,16,17.2124498,0
2023,4,14,17,17.31441965,0
2023,4,14,18,17.2727752,0
2023,4,14,19,17.3070495,0
2023,4,14,20,16.91370211,0
2023,4,14,21,17.02301185,0
2023,4,14,22,16.69585385,0
2023,4,14,23,15.84956763,0
2023,4,15,0,15.37222325,0
2023,4,15,1,14.52879474,0
2023,4,15,2,13.73069375,0
2023,4,15,3,13.09630221,0
2023,4,15,4,12.76109989,0
2023,4,15,5,12.5618951,0
2023,4,15,6,12.40801157,0
2023,4,15,7,12.35562636,0
2023,4,15,8,12.47299359,0
2023,4,15,9,12.47219962,0
2023,4,15,10,13.02166679,0
2023,4,15,11,13.5062048,0
2023,4,15,12,14.0421982,0
2023,4,15,13,14.62207373,0
2023,4,15,14,14.70144715,0
2023,4,15,15,15.04182383,0
2023,4,15,16,15.29318905,0
2023,4,15,17,15.33370745,0
2023,4,15,18,15.28564898,0
2023,4,15,19,15.4158109,0
2023,4,15,20,15.35874065,0
2023,4,15,21,15.51129788,0
2023,4,15,22,15.3822114,0
2023,4,15,23,15.1130261,0
2023,4,16,0,14.73058907,0
2023,4,16,1,14.45721409,0
2023,4,16,2,13.76566597,0
2023,4,16,3,12.99810964,0
2023,4,16,4,12.79169289,0
2023,4,16,5,12.55013376,0
2023,4,16,6,12.50354082,0
2023,4,16,7,12.43103444,0
2023,4,16,8,12.35535714,0
2023,4,16,9,12.5806493,0
2023,4,16,10,13.1697505,0
2023,4,16,11,13.7184025,0
2023,4,16,12,14.06443898,0
2023,4,16,13,14.21626398,0
2023,4,16,14,14.46971085,0
2023,4,16,15,14.82875588,0
2023,4,16,16,15.00734703,0
2023,4,16,17,15.02316383,0
2023,4,16,18,15.10564573,0
2023,4,16,19,15.12396885,0
2023,4,16,20,15.2060151,0
2023,4,16,21,15.10099878,0
2023,4,16,22,15.40735348,0
2023,4,16,23,15.11232303,0
2023,4,17,0,14.8612542,0
2023,4,17,1,14.62817591,0
2023,4,17,2,14.03493164,0
2023,4,17,3,13.37683594,0
2023,4,17,4,12.96224358,0
2023,4,17,5,12.59461494,0
2023,4,17,6,12.63763577,0
2023,4,17,7,12.57856694,0
2023,4,17,8,12.47942093,0
2023,4,17,9,13.45798234,0
2023,4,17,10,14.74157922,0
2023,4,17,11,15.61089442,0
2023,4,17,12,16.67833073,0
2023,4,17,13,17.47892343,0
2023,4,17,14,17.71034043,0
2023,4,17,15,18.11122423,0
2023,4,17,16,17.90849863,0
2023,4,17,17,17.9429873,0
2023,4,17,18,18.1051083,0
2023,4,17,19,17.8005249,0
2023,4,17,20,17.68105565,0
2023,4,17,21,16.908863,0
2023,4,17,22,16.59037595,0
2023,4,17,23,16.20011405,0
2023,4,18,0,15.60401855,0
2023,4,18,1,14.82752957,0
2023,4,18,2,14.13056283,0
2023,4,18,3,13.35449284,0
2023,4,18,4,13.04213262,0
2023,4,18,5,12.69532963,0
2023,4,18,6,12.5148275,0
2023,4,18,7,12.40992346,0
2023,4,18,8,12.43182153,0
2023,4,18,9,13.76741734,0
2023,4,18,10,14.97257941,0
2023,4,18,11,15.85778405,0
2023,4,18,12,16.96405082,0
2023,4,18,13,17.21731479,0
2023,4,18,14,17.88872225,0
2023,4,18,15,18.23967733,0
2023,4,18,16,18.11948183,0
2023,4,18,17,18.3891266,0
2023,4,18,18,18.31386293,0
2023,4,18,19,18.6032234,0
2023,4,18,20,18.35763058,0
2023,4,18,21,17.8102758,0
2023,4,18,22,17.25370943,0
2023,4,18,23,16.46586219,0
2023,4,19,0,15.81522563,0
2023,4,19,1,15.42023137,0
2023,4,19,2,14.78958814,0
2023,4,19,3,14.06399683,0
2023,4,19,4,13.34534668,0
2023,4,19,5,13.04004399,0
2023,4,19,6,12.84396666,0
2023,4,19,7,12.57186993,0
2023,4,19,8,12.78164358,0
2023,4,19,9,13.58902841,0
2023,4,19,10,14.63887555,0
2023,4,19,11,15.53991658,0
2023,4,19,12,16.4406813,0
2023,4,19,13,17.32078478,0
2023,4,19,14,17.93645598,0
2023,4,19,15,18.1454475,0
2023,4,19,16,18.20002865,0
2023,4,19,17,18.03417218,0
2023,4,19,18,17.9516019,0
2023,4,19,19,17.66095528,0
2023,4,19,20,17.37733209,0
2023,4,19,21,17.09258685,0
2023,4,19,22,17.01192118,0
2023,4,19,23,16.33484955,0
2023,4,20,0,15.82540004,0
2023,4,20,1,15.52350062,0
2023,4,20,2,14.77102488,0
2023,4,20,3,13.56177802,0
2023,4,20,4,13.18495931,0
2023,4,20,5,12.9077265,0
2023,4,20,6,12.66972214,0
2023,4,20,7,12.55583916,0
2023,4,20,8,12.53113594,0
2023,4,20,9,13.52137822,0
2023,4,20,10,14.58777796,0
2023,4,20,11,15.31501288,0
2023,4,20,12,15.97868675,0
2023,4,20,13,16.7200183,0
2023,4,20,14,17.44108518,0
2023,4,20,15,17.5882233,0
2023,4,20,16,17.5189146,0
2023,4,20,17,17.50478795,0
2023,4,20,18,17.31731158,0
2023,4,20,19,17.21172375,0
2023,4,20,20,17.0116094,0
2023,4,20,21,16.87473078,0
2023,4,20,22,16.90556833,0
2023,4,20,23,16.13705015,0
2023,4,21,0,15.64078721,0
2023,4,21,1,15.16261454,0
2023,4,21,2,14.44356559,0
2023,4,21,3,13.41990398,0
2023,4,21,4,12.8203756,0
2023,4,21,5,12.64065794,0
2023,4,21,6,12.43490275,0
2023,4,21,7,12.37948084,0
2023,4,21,8,12.21547816,0
2023,4,21,9,12.9682741,0
2023,4,21,10,14.10767205,0
2023,4,21,11,14.98565623,0
2023,4,21,12,15.91177368,0
2023,4,21,13,16.64560587,0
2023,4,21,14,17.05362695,0
2023,4,21,15,16.9974476,0
2023,4,21,16,17.24872063,0
2023,4,21,17,17.36893928,0
2023,4,21,18,17.33947143,0
2023,4,21,19,17.45282565,0
2023,4,21,20,17.12931698,0
2023,4,21,21,16.67240895,0
2023,4,21,22,16.19650893,0
2023,4,21,23,15.20078085,0
2023,4,22,0,14.79343467,0
2023,4,22,1,14.2085101,0
2023,4,22,2,13.70218885,0
2023,4,22,3,12.95130875,0
2023,4,22,4,12.62085394,0
2023,4,22,5,12.48522302,0
2023,4,22,6,12.35078311,0
2023,4,22,7,12.16248296,0
2023,4,22,8,12.26254576,0
2023,4,22,9,12.55119141,0
2023,4,22,10,13.09116163,0
2023,4,22,11,13.58379768,0
2023,4,22,12,13.8972522,0
2023,4,22,13,14.53617825,0
2023,4,22,14,14.61293383,0
2023,4,22,15,14.96146548,0
2023,4,22,16,15.00713438,0
2023,4,22,17,15.15467528,0
2023,4,22,18,15.188792,0
2023,4,22,19,15.1783619,0
2023,4,22,20,15.67480611,0
2023,4,22,21,15.9498505,0
2023,4,22,22,15.25450693,0
2023,4,22,23,14.80753485,0
2023,4,23,0,14.70009207,0
2023,4,23,1,14.45067841,0
2023,4,23,2,13.63758972,0
2023,4,23,3,13.06305142,0
2023,4,23,4,12.63012703,0
2023,4,23,5,12.52044723,0
2023,4,23,6,12.32403677,0
2023,4,23,7,12.33228525,0
2023,4,23,8,12.30956596,0
2023,4,23,9,12.57298849,0
2023,4,23,10,13.13645095,0
2023,4,23,11,13.5293079,0
2023,4,23,12,13.9189946,0
2023,4,23,13,14.43323735,0
2023,4,23,14,14.72974488,0
2023,4,23,15,14.76955845,0
2023,4,23,16,15.02195885,0
2023,4,23,17,15.42104463,0
2023,4,23,18,15.62191575,0
2023,4,23,19,15.7242458,0
2023,4,23,20,15.83128813,0
2023,4,23,21,15.49003053,0
2023,4,23,22,15.50225425,0
2023,4,23,23,15.13246388,0
2023,4,24,0,14.78361031,0
2023,4,24,1,14.3463183,0
2023,4,24,2,13.85392336,0
2023,4,24,3,13.37449906,0
2023,4,24,4,13.12754887,0
2023,4,24,5,12.7179069,0
2023,4,24,6,12.46839161,0
2023,4,24,7,12.36644998,0
2023,4,24,8,12.53430479,0
2023,4,24,9,13.52274734,0
2023,4,24,10,14.50256515,0
2023,4,24,11,15.42994534,0
2023,4,24,12,16.36766285,0
2023,4,24,13,17.11514338,0
2023,4,24,14,17.41674218,0
2023,4,24,15,17.87001416,0
2023,4,24,16,17.71971454,0
2023,4,24,17,18.21049178,0
2023,4,24,18,17.9497266,0
2023,4,24,19,18.22282367,0
2023,4,24,20,17.48073668,0
2023,4,24,21,17.19621387,0
2023,4,24,22,16.8536265,0
2023,4,24,23,16.392916,0
2023,4,25,0,15.74503144,0
2023,4,25,1,15.26196169,0
2023,4,25,2,14.4696847,0
2023,4,25,3,13.80570201,0
2023,4,25,4,13.33809943,0
2023,4,25,5,13.07644458,0
2023,4,25,6,12.9454749,0
2023,4,25,7,12.80432824,0
2023,4,25,8,12.97024262,0
2023,4,25,9,13.99786104,0
2023,4,25,10,14.70841419,0
2023,4,25,11,15.60494849,0
2023,4,25,12,16.69563928,0
2023,4,25,13,17.30461719,0
2023,4,25,14,17.47094659,0
2023,4,25,15,18.24316158,0
2023,4,25,16,18.068296,0
2023,4,25,17,18.05653833,0
2023,4,25,18,17.78168305,0
2023,4,25,19,17.84297812,0
2023,4,25,20,17.69131827,0
2023,4,25,21,17.0782184,0
2023,4,25,22,17.0425677,0
2023,4,25,23,16.23389051,0
2023,4,26,0,15.38595747,0
2023,4,26,1,15.05763747,0
2023,4,26,2,14.34496381,0
2023,4,26,3,13.44345505,0
2023,4,26,4,13.16031316,0
2023,4,26,5,12.96571871,0
2023,4,26,6,12.75499023,0
2023,4,26,7,12.80966606,0
2023,4,26,8,12.8349069,0
2023,4,26,9,13.5679977,0
2023,4,26,10,14.58657921,0
2023,4,26,11,15.55857466,0
2023,4,26,12,16.46721361,0
2023,4,26,13,17.17303343,0
2023,4,26,14,17.94939254,0
2023,4,26,15,18.23748573,0
2023,4,26,16,18.41519844,0
2023,4,26,17,18.33542426,0
2023,4,26,18,18.04622455,0
2023,4,26,19,17.89940156,0
2023,4,26,20,17.79948671,0
2023,4,26,21,17.12539247,0
2023,4,26,22,16.95087447,0
2023,4,26,23,16.20213356,0
2023,4,27,0,15.80036271,0
2023,4,27,1,15.46670421,0
2023,4,27,2,14.624373,0
2023,4,27,3,13.62846732,0
2023,4,27,4,13.24850454,0
2023,4,27,5,12.86825612,0
2023,4,27,6,12.6216159,0
2023,4,27,7,12.72878029,0
2023,4,27,8,12.84055904,0
2023,4,27,9,13.44125472,0
2023,4,27,10,14.38834245,0
2023,4,27,11,15.24705109,0
2023,4,27,12,16.40673373,0
2023,4,27,13,17.08397315,0
2023,4,27,14,17.38723238,0
2023,4,27,15,17.29328378,0
2023,4,27,16,17.60519779,0
2023,4,27,17,17.63196283,0
2023,4,27,18,17.45303295,0
2023,4,27,19,17.22728804,0
2023,4,27,20,17.01106802,0
2023,4,27,21,16.95652162,0
2023,4,27,22,16.55353435,0
2023,4,27,23,16.06389215,0
2023,4,28,0,15.61525355,0
2023,4,28,1,15.2216317,0
2023,4,28,2,14.50172164,0
2023,4,28,3,13.38834283,0
2023,4,28,4,12.85230528,0
2023,4,28,5,12.66262993,0
2023,4,28,6,12.50107594,0
2023,4,28,7,12.43670573,0
2023,4,28,8,12.49402142,0
2023,4,28,9,13.31805738,0
2023,4,28,10,14.24043424,0
2023,4,28,11,15.17309864,0
2023,4,28,12,16.1421732,0
2023,4,28,13,16.64564735,0
2023,4,28,14,16.98836887,0
2023,4,28,15,17.04975588,0
2023,4,28,16,17.10434832,0
2023,4,28,17,17.34210544,0
2023,4,28,18,17.77816814,0
2023,4,28,19,17.8207214,0
2023,4,28,20,17.42472262,0
2023,4,28,21,16.52857222,0
2023,4,28,22,16.15866135,0
2023,4,28,23,15.87090135,0
2023,4,29,0,15.05244552,0
2023,4,29,1,14.53371342,0
2023,4,29,2,13.95792834,0
2023,4,29,3,13.26089002,0
2023,4,29,4,12.91191246,0
2023,4,29,5,12.71353735,0
2023,4,29,6,12.44771303,0
2023,4,29,7,12.47402145,0
2023,4,29,8,12.55017307,0
2023,4,29,9,12.76657056,0
2023,4,29,10,13.17553606,0
2023,4,29,11,13.73322993,0
2023,4,29,12,14.22000028,0
2023,4,29,13,14.77994706,0
2023,4,29,14,15.04194182,0
2023,4,29,15,15.68428099,0
2023,4,29,16,15.77933124,0
2023,4,29,17,15.51881481,0
2023,4,29,18,15.46051318,0
2023,4,29,19,15.68280001,0
2023,4,29,20,15.95456456,0
2023,4,29,21,15.69246603,0
2023,4,29,22,15.64088811,0
2023,4,29,23,15.03975769,0
2023,4,30,0,14.93124485,0
2023,4,30,1,14.75900835,0
2023,4,30,2,14.19335901,0
2023,4,30,3,13.29614978,0
2023,4,30,4,12.86270569,0
2023,4,30,5,12.54500517,0
2023,4,30,6,12.34340738,0
2023,4,30,7,12.43934919,0
2023,4,30,8,12.40855598,0
2023,4,30,9,12.60594787,0
2023,4,30,10,13.14884758,0
2023,4,30,11,13.68278699,0
2023,4,30,12,14.06369451,0
2023,4,30,13,14.46910985,0
2023,4,30,14,14.78076902,0
2023,4,30,15,15.216281,0
2023,4,30,16,15.38629283,0
2023,4,30,17,15.43256713,0
2023,4,30,18,15.50171383,0
2023,4,30,19,15.48225405,0
2023,4,30,20,15.65731355,0
2023,4,30,21,15.43138662,0
2023,4,30,22,15.20829665,0
2023,4,30,23,14.9862386,0
2023,5,1,0,14.58532899,0
2023,5,1,1,14.35098073,0
2023,5,1,2,13.8027694,0
2023,5,1,3,13.27385458,0
2023,5,1,4,12.94889231,0
2023,5,1,5,12.73860688,0
2023,5,1,6,12.43976,0
2023,5,1,7,12.44518984,0
