,Generator,Time,Value
333,NYS_Grid,94,2.209594026000559
334,NYS_Grid,95,2.136173017499459
335,NYS_Grid,96,2.0333426729994244
336,Cornell_CUBO,73,0.0
337,Cornell_CUBO,74,0.0
338,Cornell_CUBO,75,0.0
339,Cornell_CUBO,76,0.0
340,Cornell_CUBO,77,0.0
341,Cornell_CUBO,78,0.0
342,Cornell_CUBO,79,0.0
343,Cornell_CUBO,80,0.0
344,Cornell_CUBO,81,0.0
345,Cornell_CUBO,82,0.0
346,Cornell_CUBO,83,0.0
347,Cornell_CUBO,84,0.0
348,Cornell_CUBO,85,0.0
349,Cornell_CUBO,86,0.0
350,Cornell_CUBO,87,0.0
351,Cornell_CUBO,88,0.0
352,Cornell_CUBO,89,0.0
353,Cornell_CUBO,90,0.0
354,Cornell_CUBO,91,0.0
355,Cornell_CUBO,92,0.0
356,Cornell_CUBO,93,0.0
357,Cornell_CUBO,94,0.0
358,Cornell_CUBO,95,0.0
359,Cornell_CUBO,96,0.0
360,Cornell_Hydrogen,73,0.0
361,Cornell_Hydrogen,74,0.0
362,Cornell_Hydrogen,75,0.0
363,Cornell_Hydrogen,76,0.0
364,Cornell_Hydrogen,77,0.0
365,Cornell_Hydrogen,78,0.0
366,Cornell_Hydrogen,79,0.0
367,Cornell_Hydrogen,80,0.0
368,Cornell_Hydrogen,81,0.0
369,Cornell_Hydrogen,82,0.0
370,Cornell_Hydrogen,83,0.0
371,Cornell_Hydrogen,84,0.0
372,Cornell_Hydrogen,85,0.0
373,Cornell_Hydrogen,86,0.0
374,Cornell_Hydrogen,87,0.0
375,Cornell_Hydrogen,88,0.0
376,Cornell_Hydrogen,89,0.0
377,Cornell_Hydrogen,90,0.0
378,Cornell_Hydrogen,91,0.0
379,Cornell_Hydrogen,92,0.0
380,Cornell_Hydrogen,93,0.0
381,Cornell_Hydrogen,94,0.0
382,Cornell_Hydrogen,95,0.0
383,Cornell_Hydrogen,96,0.0
384,Cornell_CEP,97,0.0
385,Cornell_CEP,98,0.0
386,Cornell_CEP,99,0.0
387,Cornell_CEP,100,0.0
388,Cornell_CEP,101,0.0
389,Cornell_CEP,102,0.0
390,Cornell_CEP,103,0.0
391,Cornell_CEP,104,0.0
392,Cornell_CEP,105,0.0
393,Cornell_CEP,106,0.0
394,Cornell_CEP,107,0.0
395,Cornell_CEP,108,0.0
396,Cornell_CEP,109,0.0
397,Cornell_CEP,110,0.0
398,Cornell_CEP,111,0.0
399,Cornell_CEP,112,0.0
400,Cornell_CEP,113,0.0
401,Cornell_CEP,114,0.0
402,Cornell_CEP,115,0.0
403,Cornell_CEP,116,0.0
404,Cornell_CEP,117,0.0
405,Cornell_CEP,118,0.0
406,Cornell_CEP,119,0.0
407,Cornell_CEP,120,0.0
408,NYS_Grid,97,1.9456671719999576
409,NYS_Grid,98,1.8620198160006112
410,NYS_Grid,99,1.8212459099995613
411,NYS_Grid,100,1.7407051185000455
412,NYS_Grid,101,1.7150053634995857
413,NYS_Grid,102,1.6984876890001033
414,NYS_Grid,103,1.6853383050001867
415,NYS_Grid,104,1.701688783499776
416,NYS_Grid,105,1.6968066824993002
417,NYS_Grid,106,1.742317156500576
418,NYS_Grid,107,1.8618291495004087
419,NYS_Grid,108,1.9842128279997269
420,NYS_Grid,109,2.09837592149961
421,NYS_Grid,110,2.1547003995001432
422,NYS_Grid,111,2.2122616395008663
423,NYS_Grid,112,2.2621375274993625
424,NYS_Grid,113,2.254079861999344
425,NYS_Grid,114,2.230916984999567
426,NYS_Grid,115,2.2599593175000336
427,NYS_Grid,116,2.2326663764997647
428,NYS_Grid,117,2.2055144909991213
429,NYS_Grid,118,2.174682049499097
430,NYS_Grid,119,2.1348161429996253
431,NYS_Grid,120,2.029622541000208
432,Cornell_CUBO,97,0.0
433,Cornell_CUBO,98,0.0
434,Cornell_CUBO,99,0.0
435,Cornell_CUBO,100,0.0
436,Cornell_CUBO,101,0.0
437,Cornell_CUBO,102,0.0
438,Cornell_CUBO,103,0.0
439,Cornell_CUBO,104,0.0
440,Cornell_CUBO,105,0.0
441,Cornell_CUBO,106,0.0
442,Cornell_CUBO,107,0.0
443,Cornell_CUBO,108,0.0
444,Cornell_CUBO,109,0.0
445,Cornell_CUBO,110,0.0
446,Cornell_CUBO,111,0.0
447,Cornell_CUBO,112,0.0
448,Cornell_CUBO,113,0.0
449,Cornell_CUBO,114,0.0
450,Cornell_CUBO,115,0.0
451,Cornell_CUBO,116,0.0
452,Cornell_CUBO,117,0.0
453,Cornell_CUBO,118,0.0
454,Cornell_CUBO,119,0.0
455,Cornell_CUBO,120,0.0
456,Cornell_Hydrogen,97,0.0
457,Cornell_Hydrogen,98,0.0
458,Cornell_Hydrogen,99,0.0
459,Cornell_Hydrogen,100,0.0
460,Cornell_Hydrogen,101,0.0
461,Cornell_Hydrogen,102,0.0
462,Cornell_Hydrogen,103,0.0
463,Cornell_Hydrogen,104,0.0
464,Cornell_Hydrogen,105,0.0
465,Cornell_Hydrogen,106,0.0
466,Cornell_Hydrogen,107,0.0
467,Cornell_Hydrogen,108,0.0
468,Cornell_Hydrogen,109,0.0
469,Cornell_Hydrogen,110,0.0
470,Cornell_Hydrogen,111,0.0
471,Cornell_Hydrogen,112,0.0
472,Cornell_Hydrogen,113,0.0
473,Cornell_Hydrogen,114,0.0
474,Cornell_Hydrogen,115,0.0
475,Cornell_Hydrogen,116,0.0
476,Cornell_Hydrogen,117,0.0
477,Cornell_Hydrogen,118,0.0
478,Cornell_Hydrogen,119,0.0
479,Cornell_Hydrogen,120,0.0
480,Cornell_CEP,121,0.0
481,Cornell_CEP,122,0.0
482,Cornell_CEP,123,0.0
483,Cornell_CEP,124,0.0
484,Cornell_CEP,125,0.0
485,Cornell_CEP,126,0.0
486,Cornell_CEP,127,0.0
487,Cornell_CEP,128,0.0
488,Cornell_CEP,129,0.0
489,Cornell_CEP,130,0.0
490,Cornell_CEP,131,0.0
491,Cornell_CEP,132,0.0
492,Cornell_CEP,133,0.0
493,Cornell_CEP,134,0.0
494,Cornell_CEP,135,0.0
495,Cornell_CEP,136,0.0
496,Cornell_CEP,137,0.0
497,Cornell_CEP,138,0.0
498,Cornell_CEP,139,0.0
499,Cornell_CEP,140,0.0
500,Cornell_CEP,141,0.0
501,Cornell_CEP,142,0.0
502,Cornell_CEP,143,0.0
503,Cornell_CEP,144,0.0
504,NYS_Grid,121,1.8987706214993523
505,NYS_Grid,122,1.8914311544995144
506,NYS_Grid,123,1.867499140500513
507,NYS_Grid,124,1.817537374499807
508,NYS_Grid,125,1.7830649879997509
509,NYS_Grid,126,1.746087785999407
510,NYS_Grid,127,1.7323021379997954
511,NYS_Grid,128,1.7561760075004713
512,NYS_Grid,129,1.756618282499403
513,NYS_Grid,130,1.7902145504995133
514,NYS_Grid,131,1.849483052999858
515,NYS_Grid,132,1.9708324695002375
516,NYS_Grid,133,2.0802124319998256
517,NYS_Grid,134,2.1695481989991094
518,NYS_Grid,135,2.2508492969991494
519,NYS_Grid,136,2.279474525999831
520,NYS_Grid,137,2.281500982500802
521,NYS_Grid,138,2.277891562500372
522,NYS_Grid,139,2.264576344499801
523,NYS_Grid,140,2.270906689500407
524,NYS_Grid,141,2.2529819549999957
525,NYS_Grid,142,2.215761064500839
526,NYS_Grid,143,2.160499563000485
527,NYS_Grid,144,2.05748601149935
528,Cornell_CUBO,121,0.0
529,Cornell_CUBO,122,0.0
